,County,Total_All_Schools_df0,TXST_df0,UT Austin_df0,Texas A&M_df0,Texas Tech_df0,Stephen F. Austin_df0,UTSA_df0,UNT_df0,UH_df0,Has_Data_df0,Dominant_School_df0,Dominant_Enrollment_df0,Dominant_Share_df0,TXST_Market_Share_df0,College_Ready_Rate_df0,TSI_Ready_Rate_df0,Participation_Rate_df0,High_Academic_Performance_df0,Low_TXST_Presence_df0,Large_Market_df0,High_Participation_df0,Prime_Target_df0,Academic_Score_df0,Market_Score_df0,TXST_Gap_Score_df0,Participation_Score_df0,Strategic_Opportunity_Score_df0,Opportunity_Tier_df0,TXST_df1,UT Austin_df1,Texas A&M_df1,Texas Tech_df1,Stephen F. Austin_df1,UTSA_df1,UNT_df1,UH_df1,Total_df1,TXST_Share_df1,Total_All_Schools_df2,TXST_df2,UT Austin_df2,Texas A&M_df2,Texas Tech_df2,Stephen F. Austin_df2,UTSA_df2,UNT_df2,UH_df2,Has_Data_df2,Dominant_School_df2,Dominant_Enrollment_df2,Dominant_Share_df2,TXST_Market_Share_df2,Total_All_Schools_df3,TXST_df3,UT Austin_df3,Texas A&M_df3,Texas Tech_df3,Stephen F. Austin_df3,UTSA_df3,UNT_df3,UH_df3,TXST_Market_Share_df3,Total_All_Schools_df4,TXST_df4,UT Austin_df4,Texas A&M_df4,Texas Tech_df4,Stephen F. Austin_df4,UTSA_df4,UNT_df4,UH_df4,Has_Data_df4,Dominant_School_df4,Dominant_Enrollment_df4,Dominant_Share_df4,TXST_Market_Share_df4,Is_Viable_Market_df4,Market_Size_Score_df4,Growth_Potential_df4,Breakable_Market_df4,Opportunity_Score_df4,Opportunity_Category_df4,County_Name_df5,Participation_Rate_df5,College_Ready_Rate_df5,TSI_Ready_Rate_df5,Year_df5,Participation_Level_df5,County_Name_df6,College_Ready_Rate_df6,TSI_Ready_Rate_df6,Participation_Rate_df6,Year_df6,TXST_df7,UT Austin_df7,Texas A&M_df7,Texas Tech_df7,Stephen F. Austin_df7,UTSA_df7,UNT_df7,UH_df7,Total_df7,TXST_Share_df7,Opportunity_Score_df7,Total_All_Schools_df8,TXST_df8,UT Austin_df8,Texas A&M_df8,Texas Tech_df8,Stephen F. Austin_df8,UTSA_df8,UNT_df8,UH_df8,Has_Data_df8,Dominant_School_df8,Dominant_Enrollment_df8,Dominant_Share_df8,TXST_Market_Share_df8,College_Ready_Rate_df8,TSI_Ready_Rate_df8,Participation_Rate_df8,High_Academic_Performance_df8,Low_TXST_Presence_df8,Large_Market_df8,High_Participation_df8,Prime_Target_df8,Academic_Score_df8,Market_Score_df8,TXST_Gap_Score_df8,Participation_Score_df8,Strategic_Opportunity_Score_df8,Opportunity_Tier_df8,TXST_Enrollment_df9,Total_Enrollment_df9,TXST_Market_Share_df9
169,MATAGORDA,665.0,19.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,True,TXST,19.0,2.857142857142857,2.857142857142857,8.333333333333334,18.65,45.525,False,True,False,False,False,16.666666666666668,54.677288104257606,97.14285714285714,45.525,47.05092452651538,Tier 5: Maintain/Monitor,19.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,25.0,76.0,665.0,19.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,True,TXST,19.0,2.857142857142857,2.857142857142857,665.0,19.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,2.857142857142857,665.0,19.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,True,TXST,19.0,2.857142857142857,2.857142857142857,True,54.677288104257606,83.19,97.14285714285714,0.0,⭐ TXST Territory,Matagorda County,45.525,8.333333333333334,18.65,2024.0,Low (40-60%),Matagorda County,8.333333333333334,18.65,45.525,2024.0,,,,,,,,,,,,665.0,19.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,True,TXST,19.0,2.857142857142857,2.857142857142857,8.333333333333334,18.65,45.525,False,True,False,False,False,16.666666666666668,54.677288104257606,97.14285714285714,45.525,47.05092452651538,Tier 5: Maintain/Monitor,19.0,665.0,2.857142857142857
170,MATAGORDA COU,654.0,6.0,5.0,22.0,0.0,0.0,5.0,0.0,0.0,True,Texas A&M,22.0,3.3639143730886847,0.9174311926605504,,,,False,True,False,False,False,0.0,54.53722061278,99.08256880733946,0.0,36.17767994530189,No Academic Data,6.0,5.0,22.0,0.0,0.0,5.0,0.0,0.0,38.0,15.789473684210526,654.0,6.0,5.0,22.0,0.0,0.0,5.0,0.0,0.0,True,Texas A&M,22.0,3.3639143730886847,0.9174311926605504,654.0,6.0,5.0,22.0,0.0,0.0,5.0,0.0,0.0,0.9174311926605504,654.0,6.0,5.0,22.0,0.0,0.0,5.0,0.0,0.0,True,Texas A&M,22.0,3.3639143730886847,0.9174311926605504,True,54.53722061278,94.6,96.63608562691132,74.97582743177226,🎯 HIGH OPPORTUNITY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,654.0,0.9174311926605504
171,MAVERICK,3396.0,132.0,212.0,61.0,45.0,0.0,345.0,0.0,0.0,True,UTSA,345.0,10.159010600706711,3.886925795053003,6.0,16.4,93.2,False,True,True,True,False,12.0,68.380552776148,96.113074204947,93.2,53.8567806738338,Tier 4: Volume Play,132.0,212.0,61.0,45.0,0.0,345.0,0.0,0.0,795.0,16.60377358490566,3396.0,132.0,212.0,61.0,45.0,0.0,345.0,0.0,0.0,True,UTSA,345.0,10.159010600706711,3.886925795053004,3396.0,132.0,212.0,61.0,45.0,0.0,345.0,0.0,0.0,3.886925795053004,3396.0,132.0,212.0,61.0,45.0,0.0,345.0,0.0,0.0,True,UTSA,345.0,10.159010600706711,3.886925795053003,True,68.380552776148,77.14,89.84098939929329,75.30047426793266,🔥 TOP PRIORITY,Maverick County,93.2,6.0,16.4,2024.0,Very High (90-100%),Maverick County,6.0,16.4,93.2,2024.0,,,,,,,,,,,,3396.0,132.0,212.0,61.0,45.0,0.0,345.0,0.0,0.0,True,UTSA,345.0,10.159010600706711,3.886925795053003,6.0,16.4,93.2,False,True,True,True,False,12.0,68.380552776148,96.113074204947,93.2,53.8567806738338,Tier 4: Volume Play,132.0,3396.0,3.886925795053004
172,MCCULLOCH,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,No Data,0.0,0.0,0.0,12.4,18.5,88.95,False,True,False,True,False,24.8,38.47433399234287,100.0,88.95,50.35730019770286,Tier 5: Maintain/Monitor,,,,,,,,,,,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,No Data,0.0,0.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,No Data,0.0,0.0,0.0,False,38.47433399234287,100.0,100.0,0.0,⚫ Small Market,McCulloch County,88.95,12.4,18.5,2024.0,High (75-90%),McCulloch County,12.4,18.5,88.95,2024.0,,,,,,,,,,,,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,No Data,0.0,0.0,0.0,12.4,18.5,88.95,False,True,False,True,False,24.8,38.47433399234287,100.0,88.95,50.35730019770286,Tier 5: Maintain/Monitor,,,
173,MCCULLOCH COU,91.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,True,Texas Tech,7.0,7.6923076923076925,0.0,,,,False,True,False,False,False,0.0,38.02924485801304,100.0,0.0,31.40877345740391,No Academic Data,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,7.0,0.0,91.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,True,Texas Tech,7.0,7.6923076923076925,0.0,91.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,True,Texas Tech,7.0,7.6923076923076925,0.0,False,38.02924485801304,100.0,92.3076923076923,0.0,⚫ Small Market,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,MCLENNAN,10456.0,151.0,197.0,366.0,152.0,7.0,10.0,263.0,7.0,True,Texas A&M,366.0,3.500382555470543,1.444146901300689,19.383333333333336,32.421052631578945,63.76315789473684,False,True,True,False,False,38.76666666666667,77.83682889077775,98.55585309869932,63.76315789473684,64.94520174311354,Tier 4: Volume Play,151.0,197.0,366.0,152.0,7.0,10.0,263.0,7.0,1153.0,13.096270598438856,10456.0,151.0,197.0,366.0,152.0,7.0,10.0,263.0,7.0,True,Texas A&M,366.0,3.500382555470543,1.444146901300689,10456.0,151.0,197.0,366.0,152.0,7.0,10.0,263.0,7.0,1.444146901300689,10456.0,151.0,197.0,366.0,152.0,7.0,10.0,263.0,7.0,True,Texas A&M,366.0,3.500382555470543,1.444146901300689,True,77.83682889077775,91.51,96.49961744452946,85.67133793429477,🔥 TOP PRIORITY,McLennan County,63.76315789473684,19.383333333333336,32.421052631578945,2024.0,Moderate (60-75%),McLennan County,19.383333333333336,32.421052631578945,63.76315789473684,2024.0,151.0,197.0,366.0,152.0,7.0,10.0,263.0,7.0,1153.0,13.096270598438856,100200.0,10456.0,151.0,197.0,366.0,152.0,7.0,10.0,263.0,7.0,True,Texas A&M,366.0,3.500382555470543,1.444146901300689,19.383333333333336,32.421052631578945,63.76315789473684,False,True,True,False,False,38.76666666666667,77.83682889077775,98.55585309869932,63.76315789473684,64.94520174311354,Tier 4: Volume Play,151.0,10456.0,1.444146901300689
175,MCMULLEN,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,No Data,0.0,0.0,0.0,40.0,45.0,100.0,True,True,False,True,False,80.0,27.718719054118573,100.0,100.0,70.31561571623557,Tier 2: Strong Opportunity,,,,,,,,,,,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,No Data,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,No Data,0.0,0.0,0.0,False,27.718719054118573,100.0,100.0,0.0,⚫ Small Market,McMullen County,100.0,40.0,45.0,2024.0,Very High (90-100%),McMullen County,40.0,45.0,100.0,2024.0,,,,,,,,,,,,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,No Data,0.0,0.0,0.0,40.0,45.0,100.0,True,True,False,True,False,80.0,27.718719054118573,100.0,100.0,70.31561571623557,Tier 2: Strong Opportunity,,,
176,MEDINA,1863.0,91.0,21.0,110.0,71.0,0.0,219.0,0.0,0.0,True,UTSA,219.0,11.755233494363928,4.884594739667204,12.5,22.36,65.5,False,True,False,False,False,25.0,63.33300700769484,95.1154052603328,65.5,54.57298315437501,Tier 5: Maintain/Monitor,91.0,21.0,110.0,71.0,0.0,219.0,0.0,0.0,512.0,17.7734375,1863.0,91.0,21.0,110.0,71.0,0.0,219.0,0.0,0.0,True,UTSA,219.0,11.755233494363928,4.884594739667204,1863.0,91.0,21.0,110.0,71.0,0.0,219.0,0.0,0.0,4.884594739667204,1863.0,91.0,21.0,110.0,71.0,0.0,219.0,0.0,0.0,True,UTSA,219.0,11.755233494363928,4.884594739667204,True,63.33300700769484,71.27,88.24476650563608,70.69645680497463,🎯 HIGH OPPORTUNITY,Medina County,65.5,12.5,22.36,2024.0,Moderate (60-75%),Medina County,12.5,22.36,65.5,2024.0,,,,,,,,,,,,1863.0,91.0,21.0,110.0,71.0,0.0,219.0,0.0,0.0,True,UTSA,219.0,11.755233494363928,4.884594739667204,12.5,22.36,65.5,False,True,False,False,False,25.0,63.33300700769484,95.1154052603328,65.5,54.57298315437501,Tier 5: Maintain/Monitor,91.0,1863.0,4.884594739667204
177,MENARD,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,No Data,0.0,0.0,0.0,,16.7,66.7,False,True,False,False,False,0.0,24.30866756345621,100.0,66.7,33.96260026903686,No Academic Data,,,,,,,,,,,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,No Data,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,No Data,0.0,0.0,0.0,False,24.30866756345621,100.0,100.0,0.0,⚫ Small Market,Menard County,66.7,,16.7,2024.0,Moderate (60-75%),Menard County,,16.7,66.7,2024.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,MIDLAND,4221.0,68.0,88.0,146.0,407.0,0.0,21.0,45.0,0.0,True,Texas Tech,407.0,9.642264866145462,1.610992655768775,13.85,32.1,67.4,False,True,True,False,False,27.7,70.20907174738845,98.38900734423125,67.4,58.56052299306278,Tier 4: Volume Play,68.0,88.0,146.0,407.0,0.0,21.0,45.0,0.0,775.0,8.774193548387096,4221.0,68.0,88.0,146.0,407.0,0.0,21.0,45.0,0.0,True,Texas Tech,407.0,9.642264866145462,1.610992655768775,4221.0,68.0,88.0,146.0,407.0,0.0,21.0,45.0,0.0,1.610992655768775,4221.0,68.0,88.0,146.0,407.0,0.0,21.0,45.0,0.0,True,Texas Tech,407.0,9.642264866145462,1.610992655768775,True,70.20907174738845,90.52,90.35773513385452,80.33208290046514,🔥 TOP PRIORITY,Midland County,67.4,13.85,32.1,2024.0,Moderate (60-75%),Midland County,13.85,32.1,67.4,2024.0,68.0,88.0,146.0,407.0,0.0,21.0,45.0,0.0,775.0,8.774193548387096,70700.0,4221.0,68.0,88.0,146.0,407.0,0.0,21.0,45.0,0.0,True,Texas Tech,407.0,9.642264866145462,1.610992655768775,13.85,32.1,67.4,False,True,True,False,False,27.7,70.20907174738845,98.38900734423125,67.4,58.56052299306278,Tier 4: Volume Play,68.0,4221.0,1.610992655768775
179,MILAM,742.0,5.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,True,Texas A&M,38.0,5.121293800539084,0.6738544474393532,35.2,54.56,51.84,True,True,False,False,False,70.4,55.59741997723735,99.32614555256065,51.84,69.88845510368334,Tier 2: Strong Opportunity,5.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,43.0,11.627906976744184,742.0,5.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,True,Texas A&M,38.0,5.121293800539084,0.6738544474393532,742.0,5.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.6738544474393532,742.0,5.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,True,Texas A&M,38.0,5.121293800539084,0.6738544474393532,True,55.59741997723735,96.04,94.87870619946092,75.58645122851087,🔥 TOP PRIORITY,Milam County,51.84,35.2,54.56,2024.0,Low (40-60%),Milam County,35.2,54.56,51.84,2024.0,,,,,,,,,,,,742.0,5.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,True,Texas A&M,38.0,5.121293800539084,0.6738544474393532,35.2,54.56,51.84,True,True,False,False,False,70.4,55.59741997723735,99.32614555256065,51.84,69.88845510368334,Tier 2: Strong Opportunity,5.0,742.0,0.6738544474393532
180,MILLS,164.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,No Data,0.0,0.0,0.0,22.2,33.3,36.95,False,True,False,False,False,44.4,42.942133925542606,100.0,36.95,54.337640177662784,Tier 5: Maintain/Monitor,,,,,,,,,,,164.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,No Data,0.0,0.0,0.0,164.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,No Data,0.0,0.0,0.0,False,42.942133925542606,100.0,100.0,0.0,⚫ Small Market,Mills County,36.95,22.2,33.3,2024.0,Very Low (<40%),Mills County,22.2,33.3,36.95,2024.0,,,,,,,,,,,,164.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,No Data,0.0,0.0,0.0,22.2,33.3,36.95,False,True,False,False,False,44.4,42.942133925542606,100.0,36.95,54.337640177662784,Tier 5: Maintain/Monitor,,,
181,MITCHELL,168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,No Data,0.0,0.0,0.0,14.133333333333333,19.066666666666663,55.0,False,True,False,False,False,28.26666666666667,43.14358599532997,100.0,55.0,49.74974246526566,Tier 5: Maintain/Monitor,,,,,,,,,,,168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,No Data,0.0,0.0,0.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,No Data,0.0,0.0,0.0,False,43.14358599532997,100.0,100.0,0.0,⚫ Small Market,Mitchell County,55.0,14.133333333333333,19.066666666666663,2024.0,Low (40-60%),Mitchell County,14.133333333333333,19.066666666666663,55.0,2024.0,,,,,,,,,,,,168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,No Data,0.0,0.0,0.0,14.133333333333333,19.066666666666663,55.0,False,True,False,False,False,28.26666666666667,43.14358599532997,100.0,55.0,49.74974246526566,Tier 5: Maintain/Monitor,,,
182,MONTAGUE,431.0,0.0,0.0,5.0,5.0,0.0,0.0,5.0,0.0,True,Texas A&M,5.0,1.160092807424594,0.0,14.875,27.14,64.91666666666667,False,True,False,False,False,29.75,51.03680516362723,100.0,64.91666666666667,53.70270821575483,Tier 5: Maintain/Monitor,0.0,0.0,5.0,5.0,0.0,0.0,5.0,0.0,15.0,0.0,431.0,0.0,0.0,5.0,5.0,0.0,0.0,5.0,0.0,True,Texas A&M,5.0,1.160092807424594,0.0,431.0,0.0,0.0,5.0,5.0,0.0,0.0,5.0,0.0,0.0,431.0,0.0,0.0,5.0,5.0,0.0,0.0,5.0,0.0,True,Texas A&M,5.0,1.160092807424594,0.0,False,51.03680516362723,100.0,98.8399071925754,0.0,⚫ Small Market,Montague County,64.91666666666667,14.875,27.14,2024.0,Moderate (60-75%),Montague County,14.875,27.14,64.91666666666667,2024.0,,,,,,,,,,,,431.0,0.0,0.0,5.0,5.0,0.0,0.0,5.0,0.0,True,Texas A&M,5.0,1.160092807424594,0.0,14.875,27.14,64.91666666666667,False,True,False,False,False,29.75,51.03680516362723,100.0,64.91666666666667,53.70270821575483,Tier 5: Maintain/Monitor,,,
183,MONTGOMERY,10757.0,542.0,434.0,1021.0,284.0,196.0,117.0,106.0,281.0,True,Texas A&M,1021.0,9.491493910941712,5.038579529608627,19.23333333333333,31.516666666666666,71.76666666666667,False,True,True,True,False,38.46666666666667,78.07549461268476,94.96142047039136,71.76666666666667,64.97826581121703,Tier 4: Volume Play,542.0,434.0,1021.0,284.0,196.0,117.0,106.0,281.0,2981.0,18.181818181818183,10757.0,542.0,434.0,1021.0,284.0,196.0,117.0,106.0,281.0,True,Texas A&M,1021.0,9.491493910941712,5.038579529608627,10757.0,542.0,434.0,1021.0,284.0,196.0,117.0,106.0,281.0,5.038579529608627,10757.0,542.0,434.0,1021.0,284.0,196.0,117.0,106.0,281.0,True,Texas A&M,1021.0,9.491493910941712,5.038579529608627,True,78.07549461268476,70.36,90.50850608905829,78.24744852415404,🔥 TOP PRIORITY,Montgomery County,71.76666666666667,19.23333333333333,31.516666666666666,2024.0,Moderate (60-75%),Montgomery County,19.23333333333333,31.516666666666666,71.76666666666667,2024.0,,,,,,,,,,,,10757.0,542.0,434.0,1021.0,284.0,196.0,117.0,106.0,281.0,True,Texas A&M,1021.0,9.491493910941712,5.038579529608627,19.23333333333333,31.516666666666666,71.76666666666667,False,True,True,True,False,38.46666666666667,78.07549461268476,94.96142047039136,71.76666666666667,64.97826581121703,Tier 4: Volume Play,542.0,10757.0,5.038579529608627
184,MONTGOMERY CO,9422.0,435.0,436.0,869.0,284.0,133.0,155.0,104.0,295.0,True,Texas A&M,869.0,9.22309488431331,4.616854171088941,,,,False,True,True,False,False,0.0,76.96117256485428,95.38314582891104,0.0,42.164980935238496,No Academic Data,435.0,436.0,869.0,284.0,133.0,155.0,104.0,295.0,2711.0,16.045739579490963,9422.0,435.0,436.0,869.0,284.0,133.0,155.0,104.0,295.0,True,Texas A&M,869.0,9.22309488431331,4.616854171088941,9422.0,435.0,436.0,869.0,284.0,133.0,155.0,104.0,295.0,4.616854171088941,9422.0,435.0,436.0,869.0,284.0,133.0,155.0,104.0,295.0,True,Texas A&M,869.0,9.22309488431331,4.616854171088941,True,76.96117256485428,72.84,90.77690511568667,78.48796730556448,🔥 TOP PRIORITY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,435.0,9422.0,4.616854171088941
185,MOORE,870.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,True,Texas Tech,29.0,3.333333333333333,0.0,11.0,14.65,71.4,False,True,False,True,False,22.0,56.93419052042849,100.0,71.4,53.02025715612855,Tier 5: Maintain/Monitor,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,29.0,0.0,870.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,True,Texas Tech,29.0,3.333333333333333,0.0,870.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,870.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,True,Texas Tech,29.0,3.333333333333333,0.0,True,56.93419052042849,100.0,96.66666666666669,77.80042859354758,🔥 TOP PRIORITY,Moore County,71.4,11.0,14.65,2024.0,Moderate (60-75%),Moore County,11.0,14.65,71.4,2024.0,,,,,,,,,,,,870.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,True,Texas Tech,29.0,3.333333333333333,0.0,11.0,14.65,71.4,False,True,False,True,False,22.0,56.93419052042849,100.0,71.4,53.02025715612855,Tier 5: Maintain/Monitor,,,
186,MORRIS,345.0,5.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,True,Stephen F. Austin,9.0,2.608695652173913,1.4492753623188406,10.65,11.95,67.45,False,True,False,False,False,21.3,49.16984682843139,98.55072463768116,67.45,49.72609897606566,Tier 5: Maintain/Monitor,5.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,14.0,35.714285714285715,345.0,5.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,True,Stephen F. Austin,9.0,2.608695652173913,1.4492753623188406,345.0,5.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,1.4492753623188406,345.0,5.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,True,Stephen F. Austin,9.0,2.608695652173913,1.4492753623188406,False,49.16984682843139,91.47,97.3913043478261,0.0,⚫ Small Market,Morris County,67.45,10.65,11.95,2024.0,Moderate (60-75%),Morris County,10.65,11.95,67.45,2024.0,,,,,,,,,,,,345.0,5.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,True,Stephen F. Austin,9.0,2.608695652173913,1.4492753623188406,10.65,11.95,67.45,False,True,False,False,False,21.3,49.16984682843139,98.55072463768116,67.45,49.72609897606566,Tier 5: Maintain/Monitor,5.0,345.0,1.4492753623188406
187,MOTLEY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Motley County,100.0,10.0,30.0,2024.0,Very High (90-100%),Motley County,10.0,30.0,100.0,2024.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,NACOGDOCHES,887.0,11.0,8.0,31.0,0.0,338.0,0.0,5.0,0.0,True,Stephen F. Austin,338.0,38.10597519729425,1.2401352874859075,14.742857142857144,33.957142857142856,74.075,False,True,False,True,False,29.485714285714288,57.096758140972405,98.75986471251407,74.075,56.08278609908025,Tier 5: Maintain/Monitor,11.0,8.0,31.0,0.0,338.0,0.0,5.0,0.0,393.0,2.7989821882951653,887.0,11.0,8.0,31.0,0.0,338.0,0.0,5.0,0.0,True,Stephen F. Austin,338.0,38.10597519729425,1.2401352874859075,887.0,11.0,8.0,31.0,0.0,338.0,0.0,5.0,0.0,1.2401352874859075,887.0,11.0,8.0,31.0,0.0,338.0,0.0,5.0,0.0,True,Stephen F. Austin,338.0,38.10597519729425,1.2401352874859075,True,57.096758140972405,92.71,61.89402480270575,68.74018403102735,🎯 HIGH OPPORTUNITY,Nacogdoches County,74.075,14.742857142857144,33.957142857142856,2024.0,Moderate (60-75%),Nacogdoches County,14.742857142857144,33.957142857142856,74.075,2024.0,11.0,8.0,31.0,0.0,338.0,0.0,5.0,0.0,393.0,2.7989821882951653,38200.0,887.0,11.0,8.0,31.0,0.0,338.0,0.0,5.0,0.0,True,Stephen F. Austin,338.0,38.10597519729425,1.2401352874859075,14.742857142857144,33.957142857142856,74.075,False,True,False,True,False,29.485714285714288,57.096758140972405,98.75986471251407,74.075,56.08278609908025,Tier 5: Maintain/Monitor,11.0,887.0,1.2401352874859075
189,NACOGDOCHES C,876.0,0.0,19.0,34.0,0.0,254.0,0.0,7.0,0.0,True,Stephen F. Austin,254.0,28.99543378995434,0.0,,,,False,True,False,False,False,0.0,56.99192682359778,100.0,0.0,37.09757804707934,No Academic Data,0.0,19.0,34.0,0.0,254.0,0.0,7.0,0.0,314.0,0.0,876.0,0.0,19.0,34.0,0.0,254.0,0.0,7.0,0.0,True,Stephen F. Austin,254.0,28.99543378995434,0.0,876.0,0.0,19.0,34.0,0.0,254.0,0.0,7.0,0.0,0.0,876.0,0.0,19.0,34.0,0.0,254.0,0.0,7.0,0.0,True,Stephen F. Austin,254.0,28.99543378995434,0.0,True,56.99192682359778,100.0,71.00456621004565,72.69687665380802,🎯 HIGH OPPORTUNITY,,,,,,,,,,,,0.0,19.0,34.0,0.0,254.0,0.0,7.0,0.0,314.0,0.0,31400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,NAVARRO,1813.0,10.0,26.0,38.0,0.0,0.0,0.0,27.0,0.0,True,Texas A&M,38.0,2.095973524544953,0.5515719801434087,7.414285714285714,18.957142857142856,70.54285714285714,False,True,False,True,False,14.828571428571427,63.104330010880616,99.4484280198566,70.54285714285714,51.80669889294978,Tier 5: Maintain/Monitor,10.0,26.0,38.0,0.0,0.0,0.0,27.0,0.0,101.0,9.9009900990099,1813.0,10.0,26.0,38.0,0.0,0.0,0.0,27.0,0.0,True,Texas A&M,38.0,2.095973524544953,0.5515719801434087,1813.0,10.0,26.0,38.0,0.0,0.0,0.0,27.0,0.0,0.5515719801434087,1813.0,10.0,26.0,38.0,0.0,0.0,0.0,27.0,0.0,True,Texas A&M,38.0,2.095973524544953,0.5515719801434087,True,63.104330010880616,96.76,97.90402647545504,80.16097030053132,🔥 TOP PRIORITY,Navarro County,70.54285714285714,7.414285714285714,18.957142857142856,2024.0,Moderate (60-75%),Navarro County,7.414285714285714,18.957142857142856,70.54285714285714,2024.0,10.0,26.0,38.0,0.0,0.0,0.0,27.0,0.0,101.0,9.9009900990099,9100.0,1813.0,10.0,26.0,38.0,0.0,0.0,0.0,27.0,0.0,True,Texas A&M,38.0,2.095973524544953,0.5515719801434087,7.414285714285714,18.957142857142856,70.54285714285714,False,True,False,True,False,14.828571428571427,63.104330010880616,99.4484280198566,70.54285714285714,51.80669889294978,Tier 5: Maintain/Monitor,10.0,1813.0,0.5515719801434087
